Metric,Sample Size,Mean Value,Median Value,Bootstrap CI Low,Bootstrap CI High,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Q05,Sample Q95,Empirical CI Rel Width,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Number of Distinct Activities,300,9.84,10.0,,,,,,,,,0.43305473990143994,5.701800928420006e-47,0.429784881009215,3.239839873788298e-46,1100.0,True
Number of Distinct Activities,400,10.03,10.0,,,,,,,,,0.43305473990143994,5.701800928420006e-47,0.429784881009215,3.239839873788298e-46,1100.0,True
Number of Distinct Activities,500,10.31,11.0,,,8.0,11.0,0.2909796314258002,8.0,11.0,0.2909796314258002,0.43305473990143994,5.701800928420006e-47,0.429784881009215,3.239839873788298e-46,1100.0,True
Number of Distinct Activities,600,10.3,11.0,,,,,,,,,0.43305473990143994,5.701800928420006e-47,0.429784881009215,3.239839873788298e-46,1100.0,True
Number of Distinct Activities,700,10.41,11.0,,,,,,,,,0.43305473990143994,5.701800928420006e-47,0.429784881009215,3.239839873788298e-46,1100.0,True
Number of Distinct Activities,800,10.62,11.0,,,,,,,,,0.43305473990143994,5.701800928420006e-47,0.429784881009215,3.239839873788298e-46,1100.0,True
Number of Distinct Activities,900,10.53,11.0,,,,,,,,,0.43305473990143994,5.701800928420006e-47,0.429784881009215,3.239839873788298e-46,1100.0,True
Number of Distinct Activities,1000,10.68,11.0,,,8.475000000000001,11.0,0.23642322097378266,9.95,11.0,0.09831460674157311,0.43305473990143994,5.701800928420006e-47,0.429784881009215,3.239839873788298e-46,1100.0,True
Number of Distinct Directly-Follows Relations,100,14.67,14.0,,,9.0,23.0,0.9543285616905249,9.95,21.049999999999997,0.756646216768916,0.6221115390034657,3.486907751903228e-108,0.6326334348860969,6.555926068208764e-113,4100.0,True
Number of Distinct Directly-Follows Relations,200,17.79,18.0,,,,,,,,,0.6221115390034657,3.486907751903228e-108,0.6326334348860969,6.555926068208764e-113,4100.0,True
