Metric,Sample Size,Mean Value,Median Value,Sample Q05,Sample Q95,Empirical CI Rel Width,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Std,Bootstrap CI Low,Bootstrap CI High,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Deviation from Random,900,0.7528018972677786,0.7529091412200515,0.7384802385081326,0.7639688824565766,0.03385836837148329,,,,,,,0.13289831618262926,2.4859455492666575e-05,0.09371942224215189,0.003012173468615938,,False
Deviation from Random,1000,0.7543115379792746,0.7550426333284175,0.7439656761161065,0.764651578972387,0.02742355355148874,,,,,,,0.13289831618262926,2.4859455492666575e-05,0.09371942224215189,0.003012173468615938,,False
Estimated Number of Acyclic Paths,100,114408.28793263908,91201.08393559096,14332.810039395023,331131.12148259144,2.7690154023607088,,,,,,,0.7072388672211536,1.808478822636508e-152,0.8444839086902062,6.965486504984951e-273,,False
Estimated Number of Acyclic Paths,200,739495.0407630396,478630.092322638,109647.8196143185,2089296.1308540408,2.677027163288404,,,,,,,0.7072388672211536,1.808478822636508e-152,0.8444839086902062,6.965486504984951e-273,,False
Estimated Number of Acyclic Paths,300,1431752.2262428105,1000000.0,328345.7089251527,3630780.5477010175,2.30656867734865,,,,,,,0.7072388672211536,1.808478822636508e-152,0.8444839086902062,6.965486504984951e-273,,False
Estimated Number of Acyclic Paths,400,2552489.127945415,2089296.1308540408,575439.9373371566,6309573.44480193,2.246486946677172,,,,,,,0.7072388672211536,1.808478822636508e-152,0.8444839086902062,6.965486504984951e-273,,False
Estimated Number of Acyclic Paths,500,3835608.4860676248,3019951.720402019,831763.7711026708,9120108.393559096,2.1608943281262456,,,,,,,0.7072388672211536,1.808478822636508e-152,0.8444839086902062,6.965486504984951e-273,,False
Estimated Number of Acyclic Paths,600,5859746.567776647,5248074.602497723,1737800.8287493763,13182567.385564074,1.9531163036556312,,,,,,,0.7072388672211536,1.808478822636508e-152,0.8444839086902062,6.965486504984951e-273,,False
Estimated Number of Acyclic Paths,700,7584297.714470203,7585775.7502918355,2071721.3657488078,15848931.924611142,1.816544006780822,,,,,,,0.7072388672211536,1.808478822636508e-152,0.8444839086902062,6.965486504984951e-273,,False
Estimated Number of Acyclic Paths,800,10370996.107268779,9120108.393559096,2490756.916476805,19054607.17963248,1.5971320490175942,,,,,,,0.7072388672211536,1.808478822636508e-152,0.8444839086902062,6.965486504984951e-273,,False
Estimated Number of Acyclic Paths,900,10264750.895098118,9120108.393559096,3019951.720402019,19054607.17963248,1.56210858140627,,,,,,,0.7072388672211536,1.808478822636508e-152,0.8444839086902062,6.965486504984951e-273,,False
Estimated Number of Acyclic Paths,1000,11861294.553872991,10964781.961431852,3019951.720402019,27542287.03338169,2.0674248667884694,,,,,,,0.7072388672211536,1.808478822636508e-152,0.8444839086902062,6.965486504984951e-273,,False
Lempel-Ziv Complexity,100,611.08,615.0,533.5,700.2,0.27279570596321273,,,,,,,0.9884769302223055,0.0,0.9882069398664809,0.0,,False
Lempel-Ziv Complexity,200,1040.48,1048.0,919.65,1157.2,0.22830808857450413,,,,,,,0.9884769302223055,0.0,0.9882069398664809,0.0,,False
Lempel-Ziv Complexity,300,1418.58,1434.5,1263.7,1540.25,0.1949484695963569,,,,,,,0.9884769302223055,0.0,0.9882069398664809,0.0,,False
Lempel-Ziv Complexity,400,1746.25,1763.0,1554.45,1908.0,0.20246241947029345,,,,,,,0.9884769302223055,0.0,0.9882069398664809,0.0,,False
Lempel-Ziv Complexity,500,2061.45,2053.0,1836.6,2264.05,0.20735404690872944,,,,,,,0.9884769302223055,0.0,0.9882069398664809,0.0,,False
Lempel-Ziv Complexity,600,2393.48,2414.0,2116.95,2578.6,0.19287815231378583,,,,,,,0.9884769302223055,0.0,0.9882069398664809,0.0,,False
